commodity,year,exporterISO,exporterName,importerISO,importerName,exp_A_to_B,imp_B_from_A,abs_gap,abs_vs_relative_x,abs_vs_relative_y,mismatch_pct,exp_to_imp_ratio,exp_to_imp_ratio_zero_inclusive,exp_to_imp_ratio_case,reverse_row_present,is_suspicious,reason,severity,source_file
ores_HS26,2021,MEX,Mexico,AUS,Australia,0.0,39337738.0,39337738.0,39337738.0,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,CHN,China,SLB,Solomon Islands,106233.0,39432668.0,39326435.0,39326435.0,371.19038340252087,99.73059646889732,0.002694035311026888,0.002694035311026888,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,RUS,Russian Federation,ITA,Italy,39886611.19,585203.85,39301407.339999996,39301407.339999996,68.15849073788561,98.5328313623527,68.15849073788561,68.15849073788561,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,PHL,Philippines,IDN,Indonesia,580909.0,39844197.0,39263288.0,39263288.0,68.58939524090692,98.54204867022418,0.014579513297758267,0.014579513297758267,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,ALB,Albania,ITA,Italy,39286448.418,48942.345,39237506.073,39237506.073,802.7087467508964,99.87542181344757,802.7087467508964,802.7087467508964,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,BOL,Bolivia (Plurinational State of),CHL,Chile,39209051.29,35.49,39209015.8,39209015.8,1104791.5269089884,99.9999094851856,1104791.5269089884,1104791.5269089884,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,CHL,Chile,NAM,Namibia,39132102.21,0.0,39132102.21,39132102.21,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,CHL,Chile,CAN,Canada,39141446.2,30773.565,39110672.635000005,39110672.635000005,1271.9178359738303,99.92137856929773,1271.9178359738303,1271.9178359738303,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,UKR,Ukraine,DZA,Algeria,39109582.06,0.0,39109582.06,39109582.06,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,CHN,China,TZA,United Republic of Tanzania,0.0,39073019.0,39073019.0,39073019.0,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,GRC,Greece,BRA,Brazil,0.0,39027123.733,39027123.733,39027123.733,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,SRB,Serbia,MNE,Montenegro,39072388.0,47994.0,39024394.0,39024394.0,814.1098470642164,99.87716645319964,814.1098470642164,814.1098470642164,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,MOZ,Mozambique,ITA,Italy,39018763.694,0.0,39018763.694,39018763.694,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,IND,India,SGP,Singapore,748.737,39011949.683,39011200.945999995,39011200.945999995,52103.67550020902,99.99808074960086,1.919250399131609e-05,1.919250399131609e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,DEU,Germany,BFA,Burkina Faso,0.0,38955940.392,38955940.392,38955940.392,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,KOR,"Korea, Republic of",BEL,Belgium,473456.0,39397036.0,38923580.0,38923580.0,83.21160994897097,98.7982446192145,0.012017553807854986,0.012017553807854986,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,ESP,Spain,MAR,Morocco,382289.06,39285641.686,38903352.625999995,38903352.625999995,102.76423208657867,99.02689877626146,0.0097310122373853,0.0097310122373853,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,SAU,Saudi Arabia,ZAF,South Africa,0.0,38870970.495,38870970.495,38870970.495,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,IND,India,MYS,Malaysia,56994424.38,95687295.538,38692871.158,38692871.158,1.678888708481768,40.4367904228561,0.5956320957714389,0.5956320957714389,finite,True,True,high_abs_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,SEN,Senegal,CHN,China,38816776.674,130948.096,38685828.578,38685828.578,296.4287214531168,99.6626507731444,296.4287214531168,296.4287214531168,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,ARM,Armenia,BEL,Belgium,38678724.55,0.0,38678724.55,38678724.55,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,ESP,Spain,UKR,Ukraine,0.0,38675721.447,38675721.447,38675721.447,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,NLD,Netherlands,PER,Peru,913555.49,39530647.359,38617091.868999995,38617091.868999995,43.271205517028854,97.68899435998735,0.02311005640012646,0.02311005640012646,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,POL,Poland,TUR,Türkiye,77458.0,38689664.0,38612206.0,38612206.0,499.49216349505537,99.79979665886992,0.0020020334113007546,0.0020020334113007546,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,BEL,Belgium,ESP,Spain,50813432.155,12223767.545,38589664.61,38589664.61,4.1569370464497,75.94382621564918,4.1569370464497,4.1569370464497,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,SWE,Sweden,SGP,Singapore,41837602.802,3268557.253,38569045.549,38569045.549,12.800021405040384,92.187513064578,12.800021405040384,12.800021405040384,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,THA,Thailand,BRA,Brazil,82160.01,38651045.575,38568885.565000005,38568885.565000005,470.43623260269817,99.7874313391068,0.002125686608932053,0.002125686608932053,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,CAN,Canada,EGY,Egypt,38562845.729,0.0,38562845.729,38562845.729,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,USA,United States of America,UKR,Ukraine,258449.0,38716954.0,38458505.0,38458505.0,149.80500601666094,99.3324655653438,0.006675344346561974,0.006675344346561974,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,ECU,Ecuador,PER,Peru,38487832.87,32406.597,38455426.272999994,38455426.272999994,1187.6542566317592,99.91580041123785,1187.6542566317592,1187.6542566317592,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,KOR,"Korea, Republic of",RUS,Russian Federation,1275.0,38372691.0,38371416.0,38371416.0,30096.22823529412,99.99667732450665,3.32267549336063e-05,3.32267549336063e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,CAN,Canada,NAM,Namibia,0.0,38342756.133,38342756.133,38342756.133,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,ZAF,South Africa,MEX,Mexico,38775345.999,506163.67,38269182.328999996,38269182.328999996,76.60633960355155,98.69462500730991,76.60633960355155,76.60633960355155,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,NPL,Nepal,IND,India,0.0,38224342.15,38224342.15,38224342.15,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,FIN,Finland,USA,United States of America,145.059,38178161.721,38178016.662,38178016.662,263190.5757036792,99.99962004718546,3.7995281454373927e-06,3.7995281454373927e-06,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,IND,India,KOR,"Korea, Republic of",45056536.267,6894345.763,38162190.50399999,38162190.50399999,6.535288164513833,84.69845590849488,6.535288164513833,6.535288164513833,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,EGY,Egypt,RUS,Russian Federation,0.0,38100103.0,38100103.0,38100103.0,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,ARE,United Arab Emirates,CHL,Chile,0.0,38075152.102,38075152.102,38075152.102,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,NLD,Netherlands,CHN,China,43673275.814,5610455.33,38062820.484000005,38062820.484000005,7.784265847456627,87.1535733799902,7.784265847456627,7.784265847456627,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,UKR,Ukraine,EGY,Egypt,37969167.61,0.0,37969167.61,37969167.61,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ITA,Italy,FRA,France,7984198.861,45943522.115,37959323.254,37959323.254,5.7543058376737,82.62170923462297,0.1737829076537703,0.1737829076537703,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,TUR,Türkiye,SRB,Serbia,39859706.0,1917925.0,37941781.0,37941781.0,20.78272403769699,95.18831122336928,20.78272403769699,20.78272403769699,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,BEL,Belgium,ESP,Spain,51781887.623,13871066.256,37910821.367000006,37910821.367000006,3.7330863155960694,73.21251330776347,3.7330863155960694,3.7330863155960694,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,IND,India,JPN,Japan,39662409.62,1834248.488,37828161.132,37828161.132,21.62324782028115,95.37534782789629,21.62324782028115,21.62324782028115,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,KOR,"Korea, Republic of",TUR,Türkiye,0.0,37807608.0,37807608.0,37807608.0,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,NLD,Netherlands,CHL,Chile,504256.549,38307034.337,37802777.787999995,37802777.787999995,75.96735116870043,98.68364503353644,0.013163549664635581,0.013163549664635581,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,CHL,Chile,BOL,Bolivia (Plurinational State of),1060.0,37726964.92,37725904.92,37725904.92,35591.47633962264,99.99719033852247,2.8096614775339844e-05,2.8096614775339844e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,MOZ,Mozambique,ITA,Italy,37672318.507,0.0,37672318.507,37672318.507,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,PER,Peru,ECU,Ecuador,54002.31,37711309.73,37657307.419999994,37657307.419999994,698.3277146847977,99.85680075715577,0.0014319924284422355,0.0014319924284422355,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,TUR,Türkiye,RUS,Russian Federation,5364660.0,42957850.0,37593190.0,37593190.0,8.007562455029769,87.5118051764695,0.12488194823530507,0.12488194823530507,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,PAN,Panama,BEL,Belgium,37586095.0,0.0,37586095.0,37586095.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,SVN,Slovenia,CAN,Canada,0.0,37569220.311,37569220.311,37569220.311,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,PER,Peru,RUS,Russian Federation,37539235.13,0.0,37539235.13,37539235.13,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,COD,"Congo, Democratic Republic of the",CHN,China,37647225.288,117816.105,37529409.183000006,37529409.183000006,319.542267061027,99.68705235485828,319.542267061027,319.542267061027,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,ROU,Romania,UKR,Ukraine,0.0,37513415.39,37513415.39,37513415.39,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,FRA,France,GBR,United Kingdom of Great Britain and Northern Ireland,39535791.277,2058422.966,37477368.311000004,37477368.311000004,19.20683549009723,94.79352025212282,19.20683549009723,19.20683549009723,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,BRA,Brazil,IRL,Ireland,37439339.0,0.0,37439339.0,37439339.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,MKD,North Macedonia,GBR,United Kingdom of Great Britain and Northern Ireland,37414295.56,0.0,37414295.56,37414295.56,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,MOZ,Mozambique,SAU,Saudi Arabia,37385563.0,0.0,37385563.0,37385563.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,BOL,Bolivia (Plurinational State of),FIN,Finland,37345298.86,0.0,37345298.86,37345298.86,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,FRA,France,GAB,Gabon,0.0,37343327.765,37343327.765,37343327.765,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,IDN,Indonesia,CAN,Canada,195.0,37332483.0,37332288.0,37332288.0,191448.63076923077,99.99947766667435,5.223333256456582e-06,5.223333256456582e-06,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,BGR,Bulgaria,CAN,Canada,37293047.555,0.0,37293047.555,37293047.555,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,CAN,Canada,MYS,Malaysia,37263593.442,2.116,37263591.326000005,37263591.326000005,17610393.876181476,99.99999432153531,17610393.876181476,17610393.876181476,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,MYS,Malaysia,CAN,Canada,1320.433,37218194.069,37216873.636,37216873.636,28186.355588659175,99.99645218411847,3.547815881533658e-05,3.547815881533658e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,DEU,Germany,CHN,China,194231.592,37410721.4,37216489.808,37216489.808,192.60883883400388,99.48081302703775,0.005191869729622482,0.005191869729622482,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,AUT,Austria,SWE,Sweden,0.0,37184519.68,37184519.68,37184519.68,1.0,100.0,0.0,0.0,finite,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,PNG,Papua New Guinea,BGR,Bulgaria,37177918.978,0.0,37177918.978,37177918.978,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,SRB,Serbia,GBR,United Kingdom of Great Britain and Northern Ireland,37361837.0,206889.0,37154948.0,37154948.0,180.5888036580002,99.44625581445581,180.5888036580002,180.5888036580002,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,JPN,Japan,CHN,China,1259018.619,38386138.088,37127119.469,37127119.469,30.48893599245493,96.72012168529768,0.032798783147023204,0.032798783147023204,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,ZAF,South Africa,SAU,Saudi Arabia,37122717.215,235.084,37122482.131000005,37122482.131000005,157912.56408347655,99.99936673816563,157912.56408347655,157912.56408347655,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,BOL,Bolivia (Plurinational State of),FIN,Finland,37101102.52,0.0,37101102.52,37101102.52,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,KEN,Kenya,IND,India,3371928.263,40462999.677,37091071.414000005,37091071.414000005,11.99995863524099,91.66663794104056,0.08333362058959443,0.08333362058959443,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2020,BHR,Bahrain,TTO,Trinidad and Tobago,37052352.66,0.0,37052352.66,37052352.66,1.0,100.0,inf,inf,positive_over_zero_or_missing,False,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,GRC,Greece,BRA,Brazil,468.365,37039159.182,37038690.816999994,37038690.816999994,79081.82546091189,99.99873548695395,1.2645130460402362e-05,1.2645130460402362e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,CAN,Canada,FIN,Finland,171729774.274,134692219.797,37037554.477,37037554.477,1.2749791675630617,21.567345926807935,1.2749791675630617,1.2749791675630617,finite,True,True,high_abs_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2022,SEN,Senegal,USA,United States of America,36962009.411,0.0,36962009.411,36962009.411,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2021,BGR,Bulgaria,PRT,Portugal,2965.942,36947564.931,36944598.989,36944598.989,12457.278305172522,99.99197256434749,8.02743565249545e-05,8.02743565249545e-05,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2023,BRA,Brazil,ARE,United Arab Emirates,36935864.0,0.0,36935864.0,36935864.0,1.0,100.0,inf,inf,positive_over_zero_or_missing,True,True,high_abs_gap|high_pct_gap|one_side_zero,high,ores_HS26_country_pairs_2020_2024.csv
ores_HS26,2024,GUY,Guyana,DEU,Germany,36912100.827,17392.56,36894708.267,36894708.267,2122.292568029088,99.95288114301182,2122.292568029088,2122.292568029088,finite,True,True,high_abs_gap|high_pct_gap,high,ores_HS26_country_pairs_2020_2024.csv
